State,Library ID,Submission Year,Library Name,Street Address,City,Zip Code,Longitude,Latitude,State Code,County Code,County,County Population,Public Library Definition,Legal Basis,Administrative Structure,Interlibrary Relationship,Service Population,Service Population Without Duplicates,Central Libraries,Branch Libraries,Bookmobiles,MLS Librarians,Librarians,Employees,Total Staff,Local Government Operating Revenue,State Government Operating Revenue,Federal Government Operating Revenue,Other Operating Revenue,Total Operating Revenue,Salaries,Benefits,Total Staff Expenditures,Print Collection Expenditures,Digital Collection Expenditures,Other Collection Expenditures,Total Collection Expenditures,Other Operating Expenditures,Total Operating Expenditures,Local Government Capital Revenue,State Government Capital Revenue,Federal Government Capital Revenue,Other Capital Revenue,Total Capital Revenue,Total Capital Expenditures,Print Collection,Digital Collection,Audio Collection,Downloadable Audio,Physical Video,Downloadable Video,Local Cooperative Agreements,State Licensed Databases,Total Licensed Databases,Print Subscriptions,Hours Open,Library Visits,Reference Transactions,Registered Users,Circulation Transactions,Interlibrary Loans Provided,Interlibrary Loans Received,Library Programs,Children’s Programs,Young Adult Programs,Library Program Audience,Children’s Program Audience,Young Adult Program Audience,Public Internet Computers,Internet Computer Use,Wireless Internet Sessions,Start Date,End Date
MO,MO0059,2015,NORTHEAST MISSOURI LIBRARY SERVICE,207 W CHESTNUT ST,KAHOKA,63445,-91.7209247,40.4223841,29,45,CLARK,6917,Y,LD,MO,NO,19104,19104,0,4,0,0,8.1,0.11,8.21,277879,28383,0,7650,313912,137732,11641,149373,29621,1750,5980,37351,66408,253132,0,0,0,0,0,0,89126,0,903,0,2972,0,1,12,13,53,8164,34275,1160,8509,58440,0,0,158,132,4,2428,2272,26,12,14242,1432,07/01/2013,06/30/2014
MO,MO0060,2015,OZARK REGIONAL LIBRARY,402 N MAIN ST,IRONTON,63650,-90.6280982,37.6035918,29,93,IRON,10267,Y,LD,MO,ME,64223,64223,1,7,1,2.5,5.5,8.93,14.43,1038729,81943,5192,5252,1131116,688173,52645,740818,47008,10000,5000,62008,221006,1023832,0,0,0,0,0,21669,107173,0,2320,0,1906,0,0,12,12,250,14750,177327,10000,26600,113757,0,1120,342,312,12,3524,3262,102,88,54411,22000,01/01/2013,12/31/2013
MO,MO0061,2015,PUTNAM COUNTY PUBLIC LIBRARY,115 S 16TH ST,UNIONVILLE,63565,-93.0019358,40.4768589,29,171,PUTNAM,4829,Y,LD,SO,ME,4979,4979,1,0,0,0,1.75,0.95,2.7,116505,9314,1981,7960,135760,47921,19788,67709,19687,1750,2200,23637,35380,126726,0,0,0,0,0,0,33040,0,939,0,1821,0,1,12,13,84,2340,19251,2853,2819,47611,312,61,78,52,0,1167,1028,0,6,3822,736,01/01/2013,12/31/2013
MO,MO0062,2015,RAY COUNTY LIBRARY,215 E LEXINGTON ST,RICHMOND,64085,-93.9746386,39.2769156,29,177,RAY,22949,Y,LD,SO,ME,23494,23494,1,0,0,0,1,3.89,4.89,310137,12564,24742,30531,377974,166320,46218,212538,40715,4775,1317,46807,105907,365252,0,0,0,0,0,0,62324,0,935,0,2545,0,0,12,12,78,2782,55491,19300,7483,76143,0,453,341,89,1,1657,1195,48,23,15014,1331,01/01/2013,12/31/2013
MO,MO0065,2015,SCENIC REGIONAL LIBRARY,308 HAWTHORNE DR,UNION,63084,-91.002229,38.4439424,29,71,FRANKLIN,102084,Y,LD,MO,ME,135107,135107,1,6,1,4,4,30.93,34.93,1596637,76444,108955,595197,2377233,921628,293291,1214919,167412,125000,83232,375644,401350,1991913,0,0,0,0,0,429717,203350,1045,10706,796,5481,0,27,12,39,419,17472,276644,82567,42440,539987,2905,2074,1046,794,66,28099,25095,800,54,50895,-1,01/01/2013,12/31/2013
MO,MO0066,2015,SCOTLAND COUNTY MEMORIAL LIBRARY,306 W MADISON ST,MEMPHIS,63555,-92.1734909,40.4588914,29,199,SCOTLAND,4863,Y,LD,SO,ME,4843,4843,1,0,0,0,1,2.28,3.28,119192,6100,0,7446,132738,62688,9240,71928,21103,2857,5000,28960,36453,137341,0,0,0,0,0,0,31021,0,1936,0,1272,0,3,12,15,52,2574,17595,500,3414,42387,304,270,101,27,0,336,258,0,4,4115,262,01/01/2013,12/31/2013
MO,MO0067,2015,SULLIVAN COUNTY PUBLIC LIBRARY,109 E SECOND ST,MILAN,63556,-93.1244164,40.2028739,29,211,SULLIVAN,6411,Y,LD,MO,NO,6714,6714,1,0,1,0,1,1,2,81100,7616,0,6395,95111, , , ,12221,0,590,12811, ,73070,0,0,0,0,0,0,23400,0,173,0,501,0,0,12,12,10,2210,34107,1061,3511,38481,0,0,4,4,0,91,91,0,7,8211,-1,01/01/2013,12/31/2013
MO,MO0068,2015,WASHINGTON COUNTY LIBRARY,235 E HIGH ST,POTOSI,63664,-90.7859344,37.9351045,29,221,WASHINGTON,25077,Y,LD,MO,ME,25195,25195,1,0,1,0,0.88,5.55,6.43,452731,46111,0,4278,503120,212796,34245,247041,57668,3411,4992,66071,80756,393868,0,0,0,0,0,0,74681,0,1473,0,3857,0,4,12,16,115,2860,35125,5058,20769,47738,146,201,98,84,0,1928,1513,0,17,8831,1560,01/01/2013,12/31/2013
MO,MO0069,2015,DE SOTO PUBLIC LIBRARY,712 S MAIN ST,DE SOTO,63020,-90.5560172,38.1331693,29,99,JEFFERSON,222716,Y,LD,SO,NO,6400,6400,1,0,0,0,0.93,3.13,4.06,151723,4850,109,26030,182712,119075,9105,128180,15676,0,906,16582,52305,197067,0,0,0,0,0,0,35265,0,1541,0,1732,0,0,12,12,30,2340,65135,1200,4500,40261,0,0,99,27,4,683,255,20,14,8747,1944,11/01/2013,10/31/2014
MO,MO0071,2015,WASHINGTON PUBLIC LIBRARY,410 LAFAYETTE ST,WASHINGTON,63090,-91.0134602,38.5575973,29,71,FRANKLIN,102084,Y,LD,SO,ME,8713,8713,1,0,0,1,3,5.91,8.91,375594,9482,10661,63993,459730,236843,68224,305067,47508,995,14414,62917,145374,513358,0,0,0,0,0,0,49712,0,2217,0,2715,0,0,12,12,130,3640,111431,7656,4289,163519,0,248,207,152,4,7061,5515,120,24,37303,3386,10/01/2012,09/30/2013
MO,MO0072,2015,CARROLLTON PUBLIC LIBRARY,ONE N FOLGER ST,CARROLLTON,64633,-93.4970061,39.3593152,29,33,CARROLL,9043,Y,LD,SO,ME,3784,3784,1,0,0,0,3.38,0.25,3.63,113265,2399,14945,50844,181453,81380,14827,96207,15087,2910,832,18829,43070,158106,0,0,0,0,0,0,34324,408,870,0,841,0,1,12,13,80,2756,37180,9597,3262,52715,896,1441,600,122,51,16730,6423,2639,20,13516,2027,01/01/2013,12/31/2013
MO,MO0073,2015,FERGUSON MUNICIPAL PUBLIC LIBRARY DISTRICT,35 N FLORISSANT RD,FERGUSON,63135,-90.305441,38.745828,29,189,ST. LOUIS,1001876,Y,LD,SO,ME,21203,21203,1,0,0,0.5,0.55,6.45,7,406384,13499,7323,34900,462106,238937,25362,264299,35130,7130,13304,55564,123199,443062,0,0,0,0,0,0,73945,0,2548,0,6052,0,4,12,16,107,3120,179713,17000,19023,85290,24438,10384,17,10,1,530,291,23,19,26471,11232,07/01/2013,06/30/2014
MO,MO0074,2015,CITY OF WELLSVILLE MUNICIPAL LIBRARY DISTRICT,108 W HUDSON ST,WELLSVILLE,63384,-91.5689484,39.0712793,29,139,MONTGOMERY,11841,Y,LD,SO,NO,1217,1217,1,0,0,0,0.59,0,0.59,18606,1616,0,20844,41066, , , ,2135,0,163,2298, ,35759,0,0,0,0,0,0,13387,0,34,0,432,0,0,12,12,2,1222,2022,182,1018,4574,70,80,54,35,4,953,732,83,6,1432,-1,04/01/2013,03/31/2014
MO,MO0075,2015,FARMINGTON PUBLIC LIBRARY,108 W HARRISON ST,FARMINGTON,63640,-90.4220761,37.7798058,29,187,ST. FRANCOIS,65960,Y,CI,SO,ME,16240,16240,1,0,0,0,3,3.15,6.15,257096,10675,0,25389,293160,163226,44484,207710,35535,0,7794,43329,34605,285644,0,0,0,0,0,0,38080,0,1729,0,958,0,2,12,14,90,2754,117653,2250,13147,118670,378,890,220,123,7,2263,2131,42,21,13310,602,10/01/2013,09/30/2014
MO,MO0076,2015,KIRKWOOD PUBLIC LIBRARY,140 E JEFFERSON AVE,KIRKWOOD,63122,-90.404403,38.582169,29,189,ST. LOUIS,1001876,Y,LD,SO,ME,27518,27518,1,0,0,4.95,19.1,7.9,27,1632597,24225,24333,238792,1919947,756548,165825,922373,236307,29919,73162,339388,410796,1672557,522780,0,0,0,522780,450996,86850,0,13116,0,12370,0,11,12,23,283,3536,218703,48122,26316,491084,30326,47381,1193,688,70,25167,21780,776,38,33646,9420,07/01/2013,06/30/2014
MO,MO0077,2015,CRYSTAL CITY PUBLIC LIBRARY,736 MISSISSIPPI AVENUE,CRYSTAL CITY,63019,-90.3778275,38.2273025,29,99,JEFFERSON,222716,Y,LD,SO,NO,4855,4855,1,0,0,0,1.6,0,1.6,97901,4425,86,5263,107675, , , ,9667,1875,3164,14706, ,83140,0,0,0,0,0,4019,22340,25,1000,0,1477,0,0,12,12,44,2392,14206,530,2237,13657,94,114,6,6,0,55,55,0,12,4442,265,04/01/2013,03/31/2014
MO,MO0078,2015,BRENTWOOD PUBLIC LIBRARY,8765 EULALIE AVE,BRENTWOOD,63144,-90.3470948,38.6179241,29,189,ST. LOUIS,1001876,Y,LD,SO,ME,8055,8055,1,0,0,4,4,3.5,7.5,521597,4535,4478,24391,555001,293974,106090,400064,49271,3748,16450,69469,52963,522496,0,0,0,0,0,36731,45497,65,2362,0,2634,0,6,12,18,84,3380,63944,450,6430,97270,34840,30747,151,83,5,2800,1728,68,13,12032,-1,01/01/2013,12/31/2013
MO,MO0079,2015,RICHMOND HEIGHTS MEMORIAL LIBRARY,8001 DALE AVE,RICHMOND HEIGHTS,63117,-90.331751,38.627656,29,189,ST. LOUIS,1001876,Y,LD,SO,ME,8603,8603,1,0,0,3,6,4.98,10.98,653697,8380,8589,23141,693807,367627,116140,483767,54186,7991,15663,77840,76299,637906,0,0,0,0,0,0,65610,0,4678,0,5451,0,4,12,16,122,3408,142085,11900,10223,156359,263,170,235,194,14,5468,4825,127,14,20530,5200,07/01/2013,06/30/2014
MO,MO0080,2015,PARK HILLS PUBLIC LIBRARY,16 S COFFMAN ST,PARK HILLS,63601,-90.521382,37.850261,29,187,ST. FRANCOIS,65960,Y,CI,MO,NO,8759,8759,1,0,1,0,1,2.18,3.18,131891,5928,5535,3516,146870,72591,9832,82423,10915,2405,1369,14689,53118,150230,0,0,0,0,0,0,30511,0,766,0,407,0,2,12,14,44,2094,8265,3975,14674,36088,0,0,27,8,4,169,102,24,11,4719,297,10/01/2012,09/30/2013
MO,MO0081,2015,MONROE CITY PUBLIC LIBRARY,109A SECOND STREET,MONROE CITY,63456,-91.7343991,39.6542686,29,137,MONROE,8707,Y,LD,SO,NO,2456,2456,1,0,0,0,1.05,0,1.05,50136,2626,0,3554,56316, , , ,5847,0,0,5847, ,66326,0,0,0,0,0,0,11197,0,0,0,0,0,0,12,12,20,1664,3386,50,917,4931,0,0,19,8,0,199,144,0,4,1168,-1,10/01/2013,09/30/2014
MO,MO0082,2015,FESTUS PUBLIC LIBRARY,400 W MAIN ST,FESTUS,63028,-90.3943249,38.2198164,29,99,JEFFERSON,222716,Y,LD,SO,ME,11602,11602,1,0,0,1.38,4.83,0.38,5.21,193956,6510,975,67570,269011,131195,30120,161315,13593,4916,1697,20206,82240,263761,0,0,0,0,0,0,36890,0,1821,0,2100,0,1,12,13,27,2704,50374,5468,11956,94150,162,720,172,71,10,3761,1576,83,16,15525,-1,10/01/2012,09/30/2013
MO,MO0083,2015,VALLEY PARK COMMUNITY LIBRARY,320 BENTON ST,VALLEY PARK,63088,-90.4874874,38.5514226,29,189,ST. LOUIS,1001876,Y,LD,SO,ME,3380,3380,1,0,0,0,1.58,0,1.58,72790,3230,4160,760,80940, , , ,7361,1079,1450,9890, ,85594,0,0,0,0,0,0,13230,0,806,0,1453,0,3,12,15,45,2028,11804,426,1321,16727,2489,1410,11,10,1,63,56,7,11,10256,-1,07/01/2013,06/30/2014
MO,MO0084,2015,CITY OF WEBSTER GROVES MUNICIPAL LIBRARY,301 E LOCKWOOD AVE,WEBSTER GROVES,63119,-90.350399,38.59204,29,189,ST. LOUIS,1001876,Y,LD,SO,ME,22995,22995,1,0,0,2.81,4.69,18.75,23.44,986896,15836,14850,2553,1020135,611861,153168,765029,51018,19105,19514,89637,197446,1052112,450000,0,0,0,450000,203220,74971,0,5949,0,3912,0,4,12,16,140,3432,223501,8773,12787,326229,429,702,237,144,28,3469,2811,303,16,15696,3640,07/01/2013,06/30/2014
MO,MO0085,2015,ROCK HILL PUBLIC LIBRARY,9811 MANCHESTER RD,ROCK HILL,63119,-90.373827,38.606799,29,189,ST LOUIS,1001876,Y,LD,SO,ME,4635,4635,1,0,0,0,0.94,2.1,3.04,275818,2899,0,6080,284797,133310,31230,164540,10956,4425,3695,19076,134488,318104,0,0,0,0,0,6447,26719,0,1524,0,2646,0,8,12,20,56,2091,22108,520,3223,37833,16527,28765,46,46,0,575,575,0,8,5800,1440,04/01/2013,03/31/2014
MO,MO0087,2015,DALLAS COUNTY LIBRARY,219 WEST MAIN STREET,BUFFALO,65622,-93.093931,37.644049,29,59,DALLAS,16389,Y,LD,SO,ME,16777,16777,1,0,0,0,1,3.25,4.25,148980,30427,0,13098,192505,106589,10207,116796,18321,3274,3274,24869,47265,188930,0,0,0,0,0,0,25551,0,997,0,2531,0,0,12,12,27,2678,39330,289,3582,96142,244,187,24,9,1,1513,1127,35,8,11032,-1,01/01/2013,12/31/2013
MO,MO0088,2015,HENRY COUNTY LIBRARY,123 E GREEN ST,CLINTON,64735,-93.7748396,38.3720385,29,83,HENRY,22028,Y,LD,MO,ME,22272,22272,1,1,0,0,1.88,4.58,6.46,568363,21713,0,33709,623785,238243,97912,336155,79431,5603,0,85034,268573,689762,0,0,0,0,0,50000,81204,0,2851,0,1853,0,4,12,16,46,5460,186471,2254,13009,207316,0,445,197,186,1,2738,2367,25,14,25929,2767,01/01/2013,12/31/2013
MO,MO0089,2015,HOWARD COUNTY PUBLIC LIBRARY,201 S MAIN ST,FAYETTE,65248,-92.6823969,39.1458401,29,89,HOWARD,10159,Y,LD,SO,ME,9077,9077,1,0,0,0,1.83,0.3,2.13,101728,10941,0,15660,128329,63195,5691,68886,8921,0,0,8921,25144,102951,0,0,0,0,0,0,27659,0,536,0,2900,0,0,12,12,12,1612,18922,1231,2800,35452,605,307,64,34,0,781,646,0,9,6361,1150,01/01/2013,12/31/2013
MO,MO0090,2015,SEDALIA PUBLIC LIBRARY,311 W 3RD ST,SEDALIA,65301,-93.2303223,38.7086565,29,159,PETTIS,42225,Y,LD,SO,ME,20110,20110,1,0,0,0,3.4,3.8,7.2,647764,10562,14092,44444,716862,229453,100843,330296,41388,3857,5958,51203,238231,619730,0,0,0,0,0,53098,69151,0,893,0,2517,0,2,12,14,109,3077,81295,22320,14136,78665,524,312,108,108,0,1359,1359,0,14,13145,-1,04/01/2013,03/31/2014
MO,MO0091,2015,MEXICO-AUDRAIN COUNTY LIBRARY DISTRICT,305 W JACKSON ST,MEXICO,65265,-91.8852693,39.1721779,29,7,AUDRAIN,25887,Y,LD,MO,NO,25529,25529,1,4,0,2.8,2.8,16.3,19.1,816287,20962,0,41732,878981,410682,74404,485086,86621,0,1901,88522,186493,760101,0,0,0,0,0,67640,127053,0,2474,0,4935,0,2,12,14,115,8730,115218,6445,20293,146935,0,130,689,612,0,22601,22234,0,68,21346,-1,01/01/2013,12/31/2013
MO,MO0092,2015,CENTRALIA PUBLIC LIBRARY,210 S JEFFERSON ST,CENTRALIA,65240,-92.1338629,39.2093438,29,19,BOONE,172717,Y,LD,SO,ME,3784,3784,1,0,0,0,3.13,0,3.13,161202,2399,10533,8920,183054,102514,8386,110900,22843,4118,2491,29452,63035,203387,0,0,0,45000,45000,45000,29176,198,654,3,2109,0,5,12,17,15,2964,77500,2580,4247,63167,80,623,313,266,10,7140,6296,138,19,13307,415,04/01/2013,03/31/2014
MO,MO0094,2015,ROLLA PUBLIC LIBRARY,900 PINE ST,ROLLA,65401,-91.771571,37.95095,29,161,PHELPS,44847,Y,LD,SO,NO,19559,19559,1,0,0,0,1,5.78,6.78,392573,11709,34103,82856,521241,158088,25942,184030,30414,2000,2285,34699,176029,394758,0,0,0,0,0,0,44979,0,1985,0,4572,0,5,12,17,78,3510,60291,3380,8136,288676,254,2011,168,143,19,5820,5553,169,14,16689,-1,07/01/2013,06/30/2014
MO,MO0095,2015,CAMDEN COUNTY LIBRARY,89 RODEO RD,CAMDENTON,65020,-92.75744,38.012954,29,29,CAMDEN,44021,Y,LD,MO,ME,44002,44002,1,5,0,1,1,21.62,22.62,1387083,22001,4946,55922,1469952,527412,171935,699347,70082,56334,18118,144534,663257,1507138,0,0,0,0,0,36460,94373,0,3326,0,3887,273,19,12,31,211,11700,97098,20413,16289,235023,3854,3901,334,251,0,7254,5796,0,43,46532,22135,01/01/2013,12/31/2013
MO,MO0096,2015,NORBORNE PUBLIC LIBRARY,109 E SECOND ST,NORBORNE,64668,-93.6740855,39.3030696,29,33,CARROLL,9043,Y,LD,SO,NO,708,708,1,0,0,0,1,0,1,9716,861,0,182,10759, , , ,3237,0,287,3524, ,7512,0,0,0,0,0,0,11903,0,269,0,400,0,0,0,0,15,2288,1374,103,426,3616,0,0,1,1,0,21,21,0,1,56,2,04/01/2013,03/31/2014
MO,MO0097,2015,CAMERON PUBLIC LIBRARY,312 N CHESTNUT ST,CAMERON,64429,-94.2384661,39.741479,29,49,CLINTON,20299,Y,LD,SO,ME,9933,9933,1,0,0,0,0.93,2.13,3.06,135167,7082,6866,7192,156307,69938,10225,80163,26914,1750,4502,33166,39775,153104,0,0,0,0,0,23033,34737,0,1717,0,1982,0,1,12,13,51,2054,35291,1382,3882,46344,298,520,243,192,14,3372,2400,775,9,6236,416,10/01/2013,09/30/2014
MO,MO0098,2015,ALBANY CARNEGIE PUBLIC LIBRARY,101 W CLAY ST,ALBANY,64402,-94.3317885,40.2478543,29,75,GENTRY,6826,Y,LD,SO,NO,1730,1730,1,0,0,1,1,0.7,1.7,87414,2252,8210,2233,100109, , , ,6831,0,2800,9631, ,97175,0,0,0,0,0,0,12515,0,623,0,1013,0,0,12,12,26,1924,7800,300,1695,17679,512,512,62,37,13,1338,1096,155,8,2704,750,07/01/2013,06/30/2014
MO,MO0099,2015,CANTON PUBLIC LIBRARY,403 LEWIS ST,CANTON,63435,-91.5187591,40.1303333,29,111,LEWIS,10138,Y,LD,SO,NO,2377,2377,1,0,0,0,1,0,1,42600,3559,0,2852,49011, , , ,3955,0,0,3955, ,35791,0,0,0,0,0,0,19463,0,315,0,522,0,0,12,12,7,2288,9885,366,1288,10549,505,726,18,12,4,93,76,11,10,3710,200,07/01/2013,06/30/2014
MO,MO0100,2015,LOUISIANA PUBLIC LIBRARY,121 N THIRD ST,LOUISIANA,63353,-91.0476727,39.4501563,29,163,PIKE,18541,Y,LD,SO,NO,3364,3364,1,0,0,0,1.55,0.1,1.65,64646,3165,0,0,67811, , , ,6800,0,3200,10000, ,65485,0,0,0,0,0,0,32621,0,522,0,974,0,1,12,13,25,2080,17751,156,5668,12748,0,198,6,6,0,90,90,0,6,4816,520,06/01/2013,05/31/2014
MO,MO0101,2015,MACON PUBLIC LIBRARY,210 N RUTHERFORD ST,MACON,63552,-92.4698699,39.7388617,29,121,MACON,15479,Y,LD,SO,ME,5471,5471,1,0,0,0,1.8,2.85,4.65,154858,3243,11980,53230,223311,95877,21996,117873,22177,3500,2680,28357,52711,198941,0,0,0,0,0,0,40775,0,1191,0,2011,0,0,12,12,61,2704,44962,1148,4975,127646,474,290,139,102,0,1194,1121,0,8,10192,156,01/01/2013,12/31/2013
MO,MO0102,2015,CARNEGIE PUBLIC LIBRARY,102 N CENTER ST,SHELBINA,63468,-92.0404773,39.6930632,29,205,SHELBY,6108,Y,LD,SO,NO,1704,1704,1,0,0,0,0.95,1.21,2.16,47875,2443,3295,31960,85573,50053,13117,63170,9024,1750,881,11655,11492,86317,0,0,0,0,0,0,40422,0,493,0,645,0,0,12,12,55,1976,11675,750,3543,31145,211,25,13,13,0,410,410,0,9,5603,350,07/01/2013,06/30/2014
MO,MO0103,2015,SWEET SPRINGS PUBLIC LIBRARY,217 TURNER STREET,SWEET SPRINGS,65351,-93.4180039,38.9647061,29,195,SALINE,23347,Y,LD,SO,NO,1484,1484,1,0,0,0,0.43,0.33,0.76,19931,2002,494,582,23009, , , ,2672,0,0,2672, ,25721,0,0,0,0,0,0,13925,0,176,0,404,0,0,12,12,9,1020,4784,359,382,6827,0,0,16,15,0,162,132,0,5,1183,15,04/01/2013,03/31/2014
MO,MO0104,2015,ROBERTSON MEMORIAL LIBRARY,19 W 20TH ST,HIGGINSVILLE,64037,-93.7174271,39.0750101,29,107,LAFAYETTE,32688,Y,LD,SO,NO,4494,4494,1,0,0,0,0.8,0.65,1.45,71124,3686,1701,1689,78200, , , ,10036,0,0,10036, ,75250,0,0,0,0,0,0,18055,0,217,0,306,0,0,12,12,29,1768,13270,1040,2947,18334,0,888,79,76,0,1739,1723,0,4,246,-1,10/01/2013,09/30/2014
MO,MO0105,2015,SALEM PUBLIC LIBRARY,102 N JACKSON ST,SALEM,65560,-91.5384057,37.6440234,29,65,DENT,15655,Y,LD,SO,ME,4950,4950,1,0,0,0,3.25,0.08,3.33,135783,4378,0,113843,254004,81104,34335,115439,13451,1798,6741,21990,96084,233513,0,0,0,30971,30971,29192,29133,0,1688,0,881,0,0,12,12,64,2080,24368,11671,3303,36057,420,173,165,117,2,3306,2914,10,8,5494,436,07/01/2013,06/30/2014
MO,MO0106,2015,MCDONALD COUNTY LIBRARY,808 BAILEY RD,PINEVILLE,64856,-94.350931,36.610276,29,119,MCDONALD,22800,Y,LD,MO,ME,23083,23083,1,2,0,0,4.7,3.25,7.95,255730,26819,15757,18801,317107,133549,11657,145206,22568,3000,6370,31938,78054,255198,0,0,0,0,0,0,44570,0,3679,0,3909,0,0,12,12,32,6344,57335,500,14657,85709,490,776,165,139,16,2837,2277,360,31,22230,300,01/01/2013,12/31/2013
MO,MO0107,2015,WILLOW SPRINGS PUBLIC LIBRARY,214 N HARRIS ST,WILLOW SPRINGS,65793,-91.96871,36.9924938,29,91,HOWELL,40173,Y,LD,SO,ME,2184,2184,1,0,0,0,0.75,0.88,1.63,48409,1599,1404,5093,56505, , , ,5220,1500,166,6886, ,56505,0,0,0,0,0,0,21984,0,149,0,550,0,1,12,13,25,1846,8500,695,2453,30034,0,45,14,12,0,250,200,0,11,11510,5000,01/01/2013,12/31/2013
MO,MO0108,2015,WEST PLAINS PUBLIC LIBRARY,750 W BROADWAY ST,WEST PLAINS,65775,-91.860989,36.7313117,29,91,HOWELL,40173,Y,LD,SO,ME,11986,11986,1,0,0,0,4,3.43,7.43,377573,6500,9426,44514,438013,269762,99941,369703,52488,0,7933,60421,143887,574011,175000,0,0,0,175000,3595,70549,0,2832,0,2650,427,1,12,13,93,2756,133332,11643,15231,148772,1570,39,202,111,71,4659,3145,796,41,46281,2493,04/01/2013,03/31/2014
MO,MO0109,2015,NEVADA PUBLIC LIBRARY,212 W WALNUT ST,NEVADA,64772,-94.358131,37.8393026,29,217,VERNON,21001,Y,LD,SO,ME,8386,8386,1,0,0,0,2,1.35,3.35,208590,5949,5336,69940,289815,120749,34709,155458,19950,2222,2733,24905,108103,288466,0,0,0,0,0,0,30501,0,468,0,1485,0,0,12,12,35,2600,49637,3744,9588,43771,0,765,92,54,20,3142,2592,460,24,22895,3120,07/01/2013,06/30/2014
MO,MO0110,2015,CHRISTIAN COUNTY LIBRARY,1005 N 4TH AVE,OZARK,65721,-93.202138,37.02881,29,43,CHRISTIAN,82101,Y,LD,MO,ME,77422,77422,1,1,1,1.88,1.88,10.29,12.17,902137,39218,0,52687,994042,379286,113352,492638,105658,36247,22097,164002,172150,828790,0,0,0,0,0,35792,70529,10486,2783,2783,5425,273,23,12,35,162,4946,92511,7500,36902,243504,3887,5098,238,160,14,2841,2392,120,12,20256,2693,01/01/2013,12/31/2013
MO,MO0111,2015,DOUGLAS COUNTY PUBLIC LIBRARY,301 SW 3RD AVE,AVA,65608,-92.662555,36.9508166,29,67,DOUGLAS,13546,Y,LD,SO,ME,13684,13684,1,0,0,0,2,0,2,112289,24711,0,10890,147890, , , ,19966,3477,4924,28367, ,148611,0,0,0,0,0,0,38984,0,1425,0,1705,0,1,12,13,26,2236,28392,624,2522,33918,430,188,30,26,1,662,578,13,10,5460,520,01/01/2013,12/31/2013
MO,MO0112,2015,SEYMOUR COMMUNITY LIBRARY,320 E CLINTON AVE,SEYMOUR,65746,-92.764335,37.1494288,29,225,WEBSTER,36888,Y,LD,SO,NO,950,950,1,0,0,0,1.63,0,1.63,29922,1793,0,15460,47175, , , ,4000,0,0,4000, ,50419,0,0,0,0,0,0,12985,0,266,0,1079,0,0,12,12,0,2548,16750,300,3935,18353,0,215,46,27,0,706,561,0,6,4755,1030,07/01/2013,06/30/2014
MO,MO0113,2015,SAINT CLAIR COUNTY LIBRARY,115 CHESTNUT ST,OSCEOLA,64776,-93.7040422,38.0480298,29,185,ST. CLAIR,9457,Y,LD,MO,ME,8678,8678,1,1,1,0,1,4.01,5.01,180316,21361,15494,13188,230359,93415,23643,117058,21088,2422,2679,26189,55682,198929,0,0,0,0,0,0,37429,0,846,0,3040,0,0,12,12,42,7384,65815,24695,6461,77876,315,82,548,321,19,5457,3126,182,34,16105,4160,01/01/2013,12/31/2013
MO,MO0114,2015,WEBB CITY PUBLIC LIBRARY,101 S LIBERTY ST,WEBB CITY,64870,-94.4652625,37.1448314,29,97,JASPER,117543,Y,LD,SO,NO,10996,10996,1,0,0,0,1,4.8,5.8,255627,7141,0,59795,322563,142366,50038,192404,23317,6204,7623,37144,85689,315237,0,0,0,1994,1994,1994,47903,316,1878,523,1397,316,0,0,0,67,2496,84000,500,6418,103500,2600,1670,88,69,0,9300,6800,0,16,40000,5000,11/01/2013,10/31/2014
MO,MO0115,2015,LILBOURN MEMORIAL LIBRARY,210 E LEWIS AVE,LILBOURN,63862,-89.6152349,36.5915418,29,143,NEW MADRID,18272,Y,LD,SO,NO,1010,1010,1,0,0,0,0.4,0,0.4,11158,1804,0,303,13265, , , ,1003,100,560,1663, ,14553,0,0,0,0,0,0,9975,0,39,0,347,0,0,0,0,0,832,379,9,394,1640,0,0,1,1,0,15,15,0,0,0,-1,07/01/2013,06/30/2014
MO,MO0116,2015,TEXAS COUNTY LIBRARY,117 W WALNUT ST,HOUSTON,65483,-91.9564411,37.3279323,29,215,TEXAS,25642,Y,LD,MO,ME,26008,26008,1,3,0,0,1,5.35,6.35,201013,47064,8968,38632,295677,144583,17099,161682,8262,3810,1516,13588,116856,292126,49717,0,0,0,49717,49717,71885,0,983,0,6456,0,1,12,13,25,7624,268400,1021,12121,81292,2,585,300,276,6,2528,2165,21,54,30233,1818,01/01/2013,12/31/2013
MO,MO0117,2015,BONNE TERRE MEMORIAL LIBRARY,5 SW MAIN ST,BONNE TERRE,63628,-90.5538733,37.9200892,29,187,ST. FRANCOIS,65960,Y,CI,SO,NO,6864,6864,1,0,0,0,1,3.13,4.13,130676,4320,0,11065,146061,81198,21233,102431,13584,0,499,14083,30046,146560,0,0,0,0,0,0,23775,0,615,0,941,0,0,0,0,40,2340,19017,1558,5683,21444,8,82,94,48,4,408,355,11,13,9828,392,10/01/2012,09/30/2013
